Ward_No,WardName,AC_No,AC_Name,ward_area_km2,TotalPop,SC_Pop,Population_Density_per_km2,SC_Share,LST_mean_2015,LST_mean_2019,LST_mean_2022,LST_p90_2015,LST_p90_2019,LST_p90_2022,LST_change_2015_2019,LST_change_2019_2022,LST_change_2015_2022,NDVI_mean_2015,NDVI_mean_2019,NDVI_mean_2022,NDVI_p90_2015,NDVI_p90_2019,NDVI_p90_2022,NDVI_change_2015_2022,nearest_hospital_dist_km,hospitals_within_2km,hospitals_within_5km,hospital_beds_within_5km,nearest_cooling_center_dist_km,cooling_centers_within_1km,cooling_centers_within_2km,SEC_Total_Population,SEC_SC_Population,Population_Mapping_Coverage,N_PCA_Units,N_Direct_PCA_Units,N_Candidate_Split_Units,N_Manual_Review_Units,Mapping_Status,Provenance,NDVI_2022_mean,NDVI_2022_median,NDVI_2022_p10,NDVI_2022_p90,valid_ndvi_area_km2,NDVI_pct_valid,LST_2015_mean,LST_2015_median,LST_2015_p90,valid_lst_area_2015_km2,LST_2015_pct_valid,LST_2019_mean,LST_2019_median,LST_2019_p90,valid_lst_area_2019_km2,LST_2019_pct_valid,LST_2022_mean,LST_2022_median,LST_2022_p90,valid_lst_area_2022_km2,LST_2022_pct_valid,cooling_centers_temples_1km,cooling_centers_schools_1km,cooling_centers_govt_bldg_1km,LST_diff_2015_2022,NDVI_diff_2015_2022
82,PAHAR GANJ,23,KAROL BAGH,1.9292176218616348,67390.0,16955.90899720218,34931.25878405089,0.2516086807716602,46.27114257563681,49.52251163223966,39.72951484879856,47.453253910714295,50.95140477800002,40.7038820955224,3.2513690566028544,-9.792996783441104,-6.54162772683825,0.2090601282654123,0.2396928361555668,0.2316173148681802,0.324961564766397,0.384450482139211,0.3770541782901572,0.022557186602767926,2.4,0,0,0,1.51,0,0,67390,14936,1.0,2,1,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2316173148681802,0.2169101188246723,0.1152841566008481,0.3770541782901572,1.9262424873877435,99.8457854396426,46.27114257563681,46.2653196581188,47.453253910714295,1.9261765475138355,99.84236748030196,49.52251163223966,49.54693783710364,50.95140477800002,1.9261765475138355,99.84236748030196,39.72951484879856,39.73402760289341,40.7038820955224,1.9261765475138355,99.84236748030196,0,0,0,-6.54162772683825,0.0225571866027679
83,KAROL BAGH,23,KAROL BAGH,2.6109153749257485,66938.0,22357.43895207191,25637.751664740816,0.3340021953460204,46.91614103074808,49.73671322227624,39.58504224578151,48.23498475693622,51.15156795702296,40.734395508262025,2.820572191528157,-10.151670976494728,-7.331098784966571,0.2056912058769365,0.2332109740872953,0.235274331362265,0.3234134916626657,0.3927925357486461,0.4036272663967267,0.029583125485328488,4.34,0,0,0,2.16,0,0,66938,20985,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.235274331362265,0.2051655116187923,0.1192959819603846,0.4036272663967267,2.606922493085557,99.84706965692808,46.91614103074808,46.92409728654608,48.23498475693622,2.606771640102729,99.84129187553091,49.73671322227624,49.84169733015284,51.15156795702296,2.606771640102729,99.84129187553091,39.58504224578151,39.67410076341852,40.734395508262025,2.606771640102729,99.84129187553091,0,0,0,-7.331098784966571,0.0295831254853284
84,DEV NAGAR,23,KAROL BAGH,0.9600585411861052,64451.0,41363.65205072591,67132.3645747414,0.6417844882271169,46.487714409216366,49.60827700373412,38.87127005449181,48.08305122285716,51.70741383500001,39.64274980787882,3.1205625945177573,-10.737006949242314,-7.616444354724557,0.1869327945904969,0.2114721232494298,0.2295770741763167,0.3017626583248601,0.3448554150645489,0.4013539306662048,0.042644279585819816,5.43,0,0,0,2.64,0,0,64451,44756,1.0,2,1,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2295770741763167,0.18588550830886,0.1143119799616173,0.4013539306662048,0.9585074535266348,99.83843822090743,46.487714409216366,46.234829888784894,48.08305122285716,0.9585581038880596,99.8437139785047,49.60827700373412,49.20279343930235,51.70741383500001,0.9585581038880596,99.8437139785047,38.87127005449181,39.0155291418185,39.64274980787882,0.9585581038880596,99.8437139785047,0,0,0,-7.616444354724557,0.0426442795858198
85,WEST PATEL NAGAR,24,PATEL NAGAR,1.2444562040856448,69686.0,16616.22166101619,55997.14941451176,0.2384441876562895,48.55381399092538,51.35865116042517,39.3829943537322,50.19294614000002,52.88349755000002,40.66737466806076,2.804837169499791,-11.975656806692967,-9.170819637193176,0.1897997770052051,0.2134061432298131,0.2652362606283736,0.3095797168048164,0.3542380360166557,0.4983351131282425,0.07543648362316849,6.65,0,0,0,2.69,0,0,69686,25390,1.0,3,0,3,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2652362606283736,0.1928990465522483,0.1036469046588129,0.4983351131282425,1.242598684158147,99.85073641632388,48.55381399092538,48.3898413382165,50.19294614000002,1.2423776307401768,99.83297336309272,51.35865116042517,51.26747250210477,52.88349755000002,1.2423776307401768,99.83297336309272,39.3829943537322,39.38941729638449,40.66737466806076,1.2423776307401768,99.83297336309272,0,0,0,-9.170819637193176,0.0754364836231684
86,EAST PATEL NAGAR,24,PATEL NAGAR,1.798728443617714,44420.0,10721.19517729271,24695.222982441832,0.2413596392906958,46.63660768666328,49.475709345382725,38.77979802544903,47.656429472726366,50.59184365619026,39.80301568037662,2.839101658719443,-10.695911319933693,-7.85680966121425,0.2068452953929054,0.2365858324481584,0.2382385071604129,0.3210513166849444,0.3779197386746002,0.4116929347143885,0.031393211767507506,6.44,0,0,0,3.57,0,0,44420,7685,1.0,4,0,4,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2382385071604129,0.2047932597177583,0.1228879572540116,0.4116929347143885,1.795923965989775,99.84408554621515,46.63660768666328,46.78244514125384,47.656429472726366,1.7958725442985983,99.84122676609418,49.475709345382725,49.65587264879689,50.59184365619026,1.7958725442985983,99.84122676609418,38.77979802544903,38.95327486313452,39.80301568037662,1.7958725442985983,99.84122676609418,0,0,0,-7.85680966121425,0.0313932117675075
87,RANJEET NAGAR,24,PATEL NAGAR,0.9730435544441944,54256.0,9104.633204497011,55759.06623315664,0.1678087806785795,46.92721479789138,49.78469205598188,39.316599683577984,47.766952272607554,50.54773371937289,39.977908535000026,2.8574772580904977,-10.468092372403897,-7.610615114313397,0.1787343616184515,0.1992478208219857,0.1904486076365097,0.264266381138321,0.3057625760293754,0.2921378946768427,0.011714246018058205,7.16,0,0,0,4.33,0,0,54256,8884,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1904486076365097,0.176342154231357,0.1122431282210391,0.2921378946768427,0.971480372816138,99.83935131979273,46.92721479789138,46.95070832513328,47.766952272607554,0.9714841370670094,99.83973817306916,49.78469205598188,49.735021344181,50.54773371937289,0.9714841370670094,99.83973817306916,39.316599683577984,39.320452388000014,39.977908535000026,0.9714841370670094,99.83973817306916,0,0,0,-7.610615114313397,0.0117142460180582
88,BALJEET NAGAR,24,PATEL NAGAR,0.7953768293500167,54213.0,11816.0700375382,68160.14497719647,0.2179563949152086,47.55539139576439,50.40623050143631,39.400950997076656,49.07667442400001,52.26737162390699,40.634201951576166,2.850839105671924,-11.005279504359656,-8.154440398687733,0.1703736353610362,0.1888539178124867,0.1935854720744172,0.2882981581092304,0.3271283228785238,0.3546115003348376,0.023211836713381007,7.94,0,0,0,3.85,0,0,54213,6240,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1935854720744172,0.1569646680103788,0.1006256962368578,0.3546115003348376,0.7940365429144168,99.8314903846652,47.55539139576439,47.361234097574986,49.07667442400001,0.7941197352144135,99.8419498671302,50.40623050143631,50.2355061403935,52.26737162390699,0.7941197352144135,99.8419498671302,39.400950997076656,39.297143509211566,40.634201951576166,0.7941197352144135,99.8419498671302,0,0,0,-8.154440398687733,0.023211836713381
89,KARAM PURA,25,MOTI NAGAR,3.5903834680268583,72228.0,7086.149860477962,20117.07123854763,0.0981080724992795,48.07733163295388,50.55499464408979,39.24047817226599,50.595015875000016,53.72170344101555,41.659617353851935,2.4776630111359097,-11.3145164718238,-8.836853460687891,0.1982236294054665,0.2350379843141706,0.2473337310548898,0.3193539611349693,0.4003753330605074,0.4356529328812052,0.04911010164942328,8.01,0,0,0,4.37,0,0,72228,7693,1.0,3,1,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2473337310548898,0.2130314550567244,0.1230588200630818,0.4356529328812052,3.5850728353434254,99.85208731237972,48.07733163295388,48.09378279994356,50.595015875000016,3.585099066274366,99.85281790094147,50.55499464408979,50.282554484580864,53.72170344101555,3.585099066274366,99.85281790094147,39.24047817226599,39.0908469653162,41.659617353851935,3.585099066274366,99.85281790094147,0,0,0,-8.836853460687891,0.0491101016494232
90,MOTI NAGAR,25,MOTI NAGAR,2.239817019479162,59046.0,4018.093700028973,26361.974878523928,0.0680502269421971,47.92479160633108,50.61460614093394,39.693072236263205,49.38910542362938,52.52629514915256,41.1108460332661,2.68981453460286,-10.921533904670731,-8.231719370067871,0.173504957611471,0.1992027822348971,0.1886542644989614,0.2666250739677622,0.3171923465778308,0.3035642073858219,0.015149306887490388,8.83,0,0,0,5.81,0,0,59046,4349,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1886542644989614,0.1668367160606749,0.1063173586555209,0.3035642073858219,2.236390054364852,99.84699798758083,47.92479160633108,47.89003737559226,49.38910542362938,2.236404779705929,99.84765542258332,50.61460614093394,50.58888105339244,52.52629514915256,2.236404779705929,99.84765542258332,39.693072236263205,39.6127792939729,41.1108460332661,2.236404779705929,99.84765542258332,0,0,0,-8.231719370067871,0.0151493068874903
91,RAMESH NAGAR,25,MOTI NAGAR,2.364263802953805,72577.0,8738.756439493065,30697.50503701218,0.120406691369071,48.19174022117423,50.82070706853233,39.73559428291362,49.57509977842382,52.54262126375001,41.07895825321291,2.6289668473581003,-11.085112785618712,-8.456145938260612,0.1765541172631839,0.2049291100909293,0.2048189041270336,0.2528756226008495,0.3057587694823948,0.3291365398686222,0.0282647868638497,8.12,0,0,0,7.08,0,0,72577,7801,1.0,2,1,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2048189041270336,0.182550133447316,0.1220621923413736,0.3291365398686222,2.360744185794125,99.85113263776732,48.19174022117423,48.07873597559474,49.57509977842382,2.360702662401387,99.84937634506062,50.82070706853233,50.60997235719943,52.54262126375001,2.360702662401387,99.84937634506062,39.73559428291362,39.57740986755922,41.07895825321291,2.360702662401387,99.84937634506062,0,0,0,-8.456145938260612,0.0282647868638497
92,PUNJABI BAGH,26,MADIPUR,3.68434279792003,42957.0,8219.534481480365,11659.338545873385,0.1913433079935835,47.1270159384838,49.23673332307489,38.77662754961148,48.46808054840002,50.97259996949526,40.09643299045415,2.109717384591086,-10.460105773463404,-8.350388388872318,0.2045689993148369,0.2349610976897042,0.238187121252365,0.3210410189178629,0.3876969810561581,0.4044480304090479,0.033618121937528084,9.96,0,0,0,7.08,0,0,69946,9880,0.6141451977239585,3,0,2,1,CONTAINS_MANUAL_REVIEW_UNITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.238187121252365,0.2089399246320515,0.1189829306746212,0.4044480304090479,3.679026059372128,99.85569370605516,47.1270159384838,47.344280878004135,48.46808054840002,3.678867272658161,99.8513839356924,49.23673332307489,49.46974625138657,50.97259996949526,3.678867272658161,99.8513839356924,38.77662754961148,38.9698822777592,40.09643299045415,3.678867272658161,99.8513839356924,0,0,0,-8.350388388872318,0.033618121937528
93,MADIPUR,26,MADIPUR,1.4906148792800722,48748.0,28018.0,32703.282838249947,0.5747517846886027,47.01335466747384,49.54701370133893,38.81509198633483,48.25700264395811,51.09066035256124,39.86059923557599,2.533659033865092,-10.731921715004106,-8.198262681139013,0.2014614200429705,0.2393284841699793,0.2371533209466083,0.3016548187094665,0.3781739991891282,0.3855730733983397,0.0356919009036378,9.99,0,0,0,7.86,0,0,64010,33353,0.7615685049211061,2,1,0,1,CONTAINS_MANUAL_REVIEW_UNITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2371533209466083,0.2207185377425919,0.1269890610823185,0.3855730733983397,1.48822928193168,99.8399588397008,47.01335466747384,47.07447130251019,48.25700264395811,1.4882927093991754,99.84421396075032,49.54701370133893,49.59640532744979,51.09066035256124,1.4882927093991754,99.84421396075032,38.81509198633483,38.79947149106672,39.86059923557599,1.4882927093991754,99.84421396075032,0,0,0,-8.198262681139013,0.0356919009036378
94,RAGHUBIR NAGAR,26,MADIPUR,1.332049002298394,78369.0,17988.46551851964,58833.421191545975,0.2295354734463836,47.4172359580463,49.45595463803493,39.107291513081165,49.27873294738062,51.91289380400001,41.08249220482475,2.0387186799886337,-10.348663124953768,-8.309944444965133,0.1777923772536732,0.2092140942188186,0.2202250702297017,0.2629704967060405,0.3185243466940239,0.3491584343431053,0.0424326929760285,10.22,0,0,0,8.54,0,0,78369,20161,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2202250702297017,0.2012252207469286,0.1192239170138705,0.3491584343431053,1.329922263311887,99.8403407845479,47.4172359580463,47.15453839598015,49.27873294738062,1.3300364591866296,99.84891373303144,49.45595463803493,49.15826447439808,51.91289380400001,1.3300364591866296,99.84891373303144,39.107291513081165,38.90396363234628,41.08249220482475,1.3300364591866296,99.84891373303144,0,0,0,-8.309944444965133,0.0424326929760285
95,VISHNU GARDEN,27,RAJOURI GARDEN,1.3803573603813242,73302.0,8566.121681069966,53103.639755831275,0.1168606815785376,48.114071772519566,50.38533194150686,39.41997927341687,49.36288399033381,51.90702342150741,40.70175493390585,2.271260168987297,-10.965352668089992,-8.694092499102695,0.1489665075826555,0.1714993637849217,0.1801620510650197,0.2625877187331454,0.3057369494796385,0.3377430192088047,0.031195543482364196,11.27,0,0,0,9.98,0,0,73302,6517,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1801620510650197,0.1230575346165388,0.0919965154833979,0.3377430192088047,1.3781045869956818,99.83679781408054,48.114071772519566,48.26597097140608,49.36288399033381,1.378508345460182,99.86604809926672,50.38533194150686,50.65521705902027,51.90702342150741,1.378508345460182,99.86604809926672,39.41997927341687,39.54552375768542,40.70175493390585,1.378508345460182,99.86604809926672,0,0,0,-8.694092499102695,0.0311955434823641
96,RAJOURI GARDEN,27,RAJOURI GARDEN,2.526940179695267,65596.0,5106.057653899073,25958.6675328066,0.0778409911259691,47.409352452285205,49.574826250643845,39.17877539526428,48.35994998835445,50.63966236500002,39.98469889240295,2.16547379835864,-10.396050855379563,-8.230577057020923,0.1893953767961407,0.217030261913115,0.2162364780397976,0.2995426875437545,0.3624037759049811,0.3624207713140285,0.02684110124365688,9.32,0,0,0,8.76,0,0,65596,6507,1.0,2,1,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2162364780397976,0.1885751921848695,0.1202044611320035,0.3624207713140285,2.5233059671197617,99.85618129765368,47.409352452285205,47.54573312962842,48.35994998835445,2.523021700891352,99.8449318731246,49.574826250643845,49.70143800803944,50.63966236500002,2.523021700891352,99.8449318731246,39.17877539526428,39.20415417987139,39.98469889240295,2.523021700891352,99.8449318731246,0,0,0,-8.230577057020923,0.0268411012436568
